Geneid	p_value	p_value_corrected
ENSG00000143224	0.11969899085596823	0.8429643063361534
ENSG00000272599	0.11972592468498086	0.8429643063361534
ENSG00000213252	0.11974642563936468	0.8429643063361534
ENSG00000236618	0.1197646440719127	0.8429643063361534
ENSG00000149541	0.11977651492377377	0.8429643063361534
ENSG00000149554	0.11978212814148635	0.8429643063361534
ENSG00000100036	0.11983151132703533	0.8429643063361534
ENSG00000198517	0.11987531763568281	0.8429643063361534
ENSG00000134278	0.11998683238884904	0.8429643063361534
ENSG00000134326	0.12003613199601351	0.8429643063361534
ENSG00000143155	0.12008265282299722	0.8429643063361534
ENSG00000136824	0.12013171017957557	0.8429643063361534
ENSG00000185955	0.12017510155714266	0.8429643063361534
ENSG00000089639	0.12022667310758434	0.8429643063361534
ENSG00000259494	0.12024088800891357	0.8429643063361534
ENSG00000147434	0.12027421218522048	0.8429643063361534
ENSG00000231723	0.12035813704578564	0.8429643063361534
ENSG00000159069	0.12043321417392654	0.8429643063361534
ENSG00000158966	0.12051691933653376	0.8429643063361534
ENSG00000124201	0.12053266266884921	0.8429643063361534
ENSG00000118873	0.1205462060208201	0.8429643063361534
ENSG00000165698	0.12066791327239523	0.8429643063361534
ENSG00000065559	0.12080834576414107	0.8429643063361534
ENSG00000237447	0.12084729046082122	0.8429643063361534
ENSG00000143147	0.12086790948960197	0.8429643063361534
ENSG00000139436	0.12089063629721607	0.8429643063361534
ENSG00000267170	0.12091657513753307	0.8429643063361534
ENSG00000215218	0.12100683999247921	0.8429643063361534
ENSG00000250130	0.12102399171191398	0.8429643063361534
ENSG00000167261	0.12102804295759345	0.8429643063361534
ENSG00000035115	0.12109834083086345	0.8429643063361534
ENSG00000276710	0.12111651321569585	0.8429643063361534
ENSG00000121417	0.12116349072716161	0.8429643063361534
ENSG00000090621	0.12126900662408688	0.8429643063361534
ENSG00000197927	0.12127930768652423	0.8429643063361534
ENSG00000149548	0.12129060048881757	0.8429643063361534
ENSG00000188811	0.12135543833068844	0.8429643063361534
ENSG00000129048	0.12146787397918044	0.8429643063361534
ENSG00000119929	0.12147000699911034	0.8429643063361534
ENSG00000236773	0.12148265398768068	0.8429643063361534
ENSG00000175793	0.12152810014356033	0.8429643063361534
ENSG00000095209	0.12152956478785064	0.8429643063361534
ENSG00000130559	0.12156423369444083	0.8429643063361534
ENSG00000158636	0.12158485636230357	0.8429643063361534
ENSG00000139405	0.12158535351981058	0.8429643063361534
ENSG00000253676	0.12159582876357851	0.8429643063361534
ENSG00000232460	0.12162408306605833	0.8429643063361534
ENSG00000272368	0.12166631577111206	0.8429643063361534
ENSG00000090487	0.12167113127282304	0.8429643063361534
ENSG00000196642	0.12173439773339187	0.8429643063361534
ENSG00000165476	0.12176562361741398	0.8429643063361534
ENSG00000183444	0.12182715860973009	0.8429643063361534
ENSG00000152601	0.12194198203213356	0.8429643063361534
ENSG00000175906	0.1219548122889789	0.8429643063361534
ENSG00000173947	0.12212210255285308	0.8429643063361534
ENSG00000238029	0.12214035271093207	0.8429643063361534
ENSG00000167625	0.12215044501477185	0.8429643063361534
ENSG00000176387	0.12215536335963642	0.8429643063361534
ENSG00000167136	0.12215960314049633	0.8429643063361534
ENSG00000164512	0.1223515808669987	0.8429643063361534
ENSG00000263513	0.1224338253355164	0.8429643063361534
ENSG00000083937	0.12246434947051887	0.8429643063361534
ENSG00000243927	0.12249159059086957	0.8429643063361534
ENSG00000174485	0.12250450240202367	0.8429643063361534
ENSG00000115216	0.12251650946746809	0.8429643063361534
ENSG00000105287	0.1225446414954567	0.8429643063361534
ENSG00000125746	0.12255353860404729	0.8429643063361534
ENSG00000111615	0.12258463266571426	0.8429643063361534
ENSG00000270993	0.12268852032824627	0.8429643063361534
ENSG00000139719	0.12272517458647814	0.8429643063361534
ENSG00000235658	0.1228833674967805	0.8429643063361534
ENSG00000149636	0.12290143228909628	0.8429643063361534
ENSG00000182179	0.12292319603648111	0.8429643063361534
ENSG00000236178	0.12294085944305	0.8429643063361534
ENSG00000225397	0.12294220831369024	0.8429643063361534
ENSG00000136938	0.12303746368717688	0.8429643063361534
ENSG00000156030	0.12305303543328955	0.8429643063361534
ENSG00000227129	0.1230616866438841	0.8429643063361534
ENSG00000100364	0.12309035888773909	0.8429643063361534
ENSG00000205710	0.12311797505349657	0.8429643063361534
ENSG00000119650	0.12322660908210206	0.8429643063361534
ENSG00000237438	0.12328698160456206	0.8429643063361534
ENSG00000198720	0.12331033488804354	0.8429643063361534
ENSG00000196449	0.1233128284402395	0.8429643063361534
ENSG00000178163	0.12333137271877292	0.8429643063361534
ENSG00000262113	0.12334402008631466	0.8429643063361534
ENSG00000183628	0.12334436955213644	0.8429643063361534
ENSG00000171604	0.1233463243805818	0.8429643063361534
ENSG00000213958	0.12335380765770694	0.8429643063361534
ENSG00000204429	0.12336693742491034	0.8429643063361534
ENSG00000147118	0.12336969209514817	0.8429643063361534
ENSG00000122958	0.12343356065674785	0.8429643063361534
ENSG00000213236	0.12344782420704602	0.8429643063361534
ENSG00000184575	0.12354912671333561	0.8429643063361534
ENSG00000220890	0.12363168342445797	0.8429643063361534
ENSG00000253930	0.12366432420931253	0.8429643063361534
ENSG00000216866	0.12370236145886383	0.8429643063361534
ENSG00000200087	0.12373462871478155	0.8429643063361534
ENSG00000239906	0.12375492296183437	0.8429643063361534
ENSG00000142089	0.12381509372048193	0.8429643063361534
ENSG00000228705	0.12382505376737904	0.8429643063361534
ENSG00000236713	0.12388471718818878	0.8429643063361534
ENSG00000231911	0.12393467894059108	0.8429643063361534
ENSG00000254272	0.12394874164649151	0.8429643063361534
ENSG00000169902	0.12414725463014571	0.8429643063361534
ENSG00000165121	0.12420981140307591	0.8429643063361534
ENSG00000057294	0.12427835421833495	0.8429643063361534
ENSG00000171444	0.12434487281275129	0.8429643063361534
ENSG00000179051	0.12437796218504545	0.8429643063361534
ENSG00000275954	0.12442630220018878	0.8429643063361534
ENSG00000160191	0.12450918285467868	0.8429643063361534
ENSG00000180152	0.12453240761801192	0.8429643063361534
ENSG00000164902	0.12453542402553687	0.8429643063361534
ENSG00000235454	0.1245593409385619	0.8429643063361534
ENSG00000226860	0.12457909291458329	0.8429643063361534
ENSG00000134602	0.12466266332592904	0.8429643063361534
ENSG00000164535	0.12477420367589774	0.8429643063361534
ENSG00000175324	0.1248638403201699	0.8429643063361534
ENSG00000262692	0.12490325589551543	0.8429643063361534
ENSG00000114503	0.12492246600167481	0.8429643063361534
ENSG00000171425	0.12492660344844649	0.8429643063361534
ENSG00000174748	0.1250521428516043	0.8429643063361534
ENSG00000166822	0.12519016105270264	0.8429643063361534
ENSG00000259438	0.12522068984687795	0.8429643063361534
ENSG00000185049	0.1252973538111972	0.8429643063361534
ENSG00000160870	0.12530432230567676	0.8429643063361534
ENSG00000258244	0.12535983714498153	0.8429643063361534
ENSG00000124508	0.12543847290734886	0.8429643063361534
ENSG00000170525	0.12543869266117016	0.8429643063361534
ENSG00000138942	0.12546345032390327	0.8429643063361534
ENSG00000161847	0.12550544205139622	0.8429643063361534
ENSG00000106460	0.1255587405862437	0.8429643063361534
ENSG00000104140	0.12562860862119357	0.8429643063361534
ENSG00000100271	0.1256483860936995	0.8429643063361534
ENSG00000138814	0.1256544288048034	0.8429643063361534
ENSG00000101605	0.1256998607751291	0.8429643063361534
ENSG00000131873	0.12574055610138735	0.8429643063361534
ENSG00000197168	0.125782571327977	0.8429643063361534
ENSG00000119771	0.12584807554987446	0.8429643063361534
ENSG00000180257	0.1258578582159774	0.8429643063361534
ENSG00000232485	0.12592749404504158	0.8429643063361534
ENSG00000235486	0.12599260940177898	0.8429643063361534
ENSG00000112357	0.12602087402584025	0.8429643063361534
ENSG00000104518	0.12604582540997625	0.8429643063361534
ENSG00000115365	0.12604599389899246	0.8429643063361534
ENSG00000162594	0.12615070290712305	0.8429643063361534
ENSG00000230756	0.1261776511212972	0.8429643063361534
ENSG00000184258	0.12625775652318974	0.8429643063361534
ENSG00000279672	0.12629225339636752	0.8429643063361534
ENSG00000232111	0.1263505630386634	0.8429643063361534
ENSG00000255135	0.1263701486098439	0.8429643063361534
ENSG00000224429	0.12639160756603224	0.8429643063361534
ENSG00000270184	0.12640333940975432	0.8429643063361534
ENSG00000154518	0.126435654771312	0.8429643063361534
ENSG00000085185	0.1265828363245826	0.8429643063361534
ENSG00000135437	0.12658636930645017	0.8429643063361534
ENSG00000232065	0.12666550201754606	0.8429643063361534
ENSG00000174721	0.12675812944714412	0.8429643063361534
ENSG00000122741	0.126791785919712	0.8429643063361534
ENSG00000099901	0.12682610703085825	0.8429643063361534
ENSG00000197208	0.1268596920868209	0.8429643063361534
ENSG00000257086	0.1268825619323584	0.8429643063361534
ENSG00000129749	0.12690943005241154	0.8429643063361534
ENSG00000223496	0.12697308214813857	0.8429643063361534
ENSG00000132382	0.12703849105564766	0.8429643063361534
ENSG00000231160	0.12706580562007458	0.8429643063361534
ENSG00000162639	0.12706626486750447	0.8429643063361534
ENSG00000276734	0.12708207663081741	0.8429643063361534
ENSG00000233440	0.12712975017935646	0.8429643063361534
ENSG00000232992	0.12713188467729192	0.8429643063361534
ENSG00000111581	0.12723331799213944	0.8429643063361534
ENSG00000140682	0.12723658210098812	0.8429643063361534
ENSG00000125977	0.12731965057620545	0.8429643063361534
ENSG00000123374	0.12732586058440806	0.8429643063361534
ENSG00000197892	0.127341831181486	0.8429643063361534
ENSG00000097046	0.12735483066831965	0.8429643063361534
ENSG00000186395	0.12741447293222247	0.8429643063361534
ENSG00000169679	0.12757997481656205	0.8429643063361534
ENSG00000251643	0.12759445317630563	0.8429643063361534
ENSG00000140105	0.12761678465545492	0.8429643063361534
ENSG00000134363	0.1276241689155109	0.8429643063361534
ENSG00000198198	0.12765221987784275	0.8429643063361534
ENSG00000213526	0.12765780700402768	0.8429643063361534
ENSG00000179218	0.12765875726090495	0.8429643063361534
ENSG00000123505	0.12766549360128138	0.8429643063361534
ENSG00000180846	0.1277926813860985	0.8429643063361534
ENSG00000276684	0.1278697205197521	0.8429643063361534
ENSG00000234475	0.12794502394570514	0.8429643063361534
ENSG00000197323	0.12797890464003484	0.8429643063361534
ENSG00000105254	0.12806943851538677	0.8429643063361534
ENSG00000137501	0.12809967698590732	0.8429643063361534
ENSG00000165458	0.12810435262669215	0.8429643063361534
ENSG00000143970	0.1281069702034227	0.8429643063361534
ENSG00000101577	0.12812134915043027	0.8429643063361534
ENSG00000263335	0.12819280689212714	0.8429643063361534
ENSG00000184979	0.12820016531363018	0.8429643063361534
ENSG00000065923	0.12820602161920075	0.8429643063361534
ENSG00000100926	0.12825669813734356	0.8429643063361534
ENSG00000067221	0.12829269232335785	0.8429643063361534
ENSG00000104983	0.12832632801900296	0.8429643063361534
ENSG00000226432	0.1283470228018639	0.8429643063361534
ENSG00000232699	0.12840035095202723	0.8429643063361534
ENSG00000124171	0.128434201280263	0.8429643063361534
ENSG00000263154	0.12851608562499373	0.8429643063361534
ENSG00000016864	0.128665239612607	0.8429643063361534
ENSG00000233369	0.12875437529764602	0.8429643063361534
ENSG00000003436	0.1289517414798159	0.8429643063361534
ENSG00000185745	0.12903145151586035	0.8429643063361534
ENSG00000261172	0.12905013177846056	0.8429643063361534
ENSG00000196458	0.12906928198807718	0.8429643063361534
ENSG00000008735	0.1290778387836264	0.8429643063361534
ENSG00000180398	0.12912669259301365	0.8429643063361534
ENSG00000170266	0.12920844034096113	0.8429643063361534
ENSG00000224837	0.12922886302446612	0.8429643063361534
ENSG00000185043	0.12929167537710512	0.8429643063361534
ENSG00000276701	0.12941005387417062	0.8429643063361534
ENSG00000124535	0.1294239444852961	0.8429643063361534
ENSG00000197483	0.12943670215162895	0.8429643063361534
ENSG00000144815	0.12956538885444344	0.8429643063361534
ENSG00000071626	0.1296882172359297	0.8429643063361534
ENSG00000245598	0.12974182671414178	0.8429643063361534
ENSG00000272070	0.12980801190188687	0.8429643063361534
ENSG00000104368	0.1298687396504156	0.8429643063361534
ENSG00000250896	0.12988303657789196	0.8429643063361534
ENSG00000251228	0.12990742849264328	0.8429643063361534
ENSG00000143248	0.12996516217285564	0.8429643063361534
ENSG00000186470	0.12996951644092658	0.8429643063361534
ENSG00000257195	0.12997543800107625	0.8429643063361534
ENSG00000160293	0.13000847088957232	0.8429643063361534
ENSG00000102030	0.13001195868164278	0.8429643063361534
ENSG00000115884	0.13006169738672801	0.8429643063361534
ENSG00000197619	0.13016137115089318	0.8429643063361534
ENSG00000185267	0.13030717426060143	0.8429643063361534
ENSG00000275023	0.13035748253207563	0.8429643063361534
ENSG00000155846	0.13037951808154727	0.8429643063361534
ENSG00000178999	0.13054330740478076	0.8429643063361534
ENSG00000147383	0.1305942367248571	0.8429643063361534
ENSG00000161057	0.13064952782684816	0.8429643063361534
ENSG00000103111	0.13065756901559092	0.8429643063361534
ENSG00000133657	0.13067232853445337	0.8429643063361534
ENSG00000149527	0.13069638884367518	0.8429643063361534
ENSG00000214212	0.13083689509495475	0.8429643063361534
ENSG00000257957	0.1308393685780903	0.8429643063361534
ENSG00000221241	0.13083974935891168	0.8429643063361534
ENSG00000134758	0.13088390390643417	0.8429643063361534
ENSG00000272734	0.13096231615767875	0.8429643063361534
ENSG00000099958	0.13103921617423966	0.8429643063361534
ENSG00000178458	0.13107247660415008	0.8429643063361534
ENSG00000099910	0.13109108822138038	0.8429643063361534
ENSG00000157601	0.13118088532958358	0.8429643063361534
ENSG00000117614	0.131217286661451	0.8429643063361534
ENSG00000198771	0.13121909467495826	0.8429643063361534
ENSG00000238026	0.1312251914520547	0.8429643063361534
ENSG00000185222	0.13126435803369785	0.8429643063361534
ENSG00000174996	0.13129480863691062	0.8429643063361534
ENSG00000181625	0.1313701156445002	0.8429643063361534
ENSG00000213757	0.1313771503278547	0.8429643063361534
ENSG00000112139	0.13142057230104354	0.8429643063361534
ENSG00000214967	0.13145595983925012	0.8429643063361534
ENSG00000224748	0.13149220288996258	0.8429643063361534
ENSG00000100380	0.13151784334746347	0.8429643063361534
ENSG00000181192	0.13157537809213898	0.8429643063361534
ENSG00000238225	0.13160775820341808	0.8429643063361534
ENSG00000196092	0.13160785671071043	0.8429643063361534
ENSG00000240563	0.13163898068051236	0.8429643063361534
ENSG00000160055	0.13167663287709697	0.8429643063361534
ENSG00000237632	0.13175343863295547	0.8429643063361534
ENSG00000137804	0.13178425968309668	0.8429643063361534
ENSG00000058668	0.13187888056577426	0.8429643063361534
ENSG00000167969	0.13188614756702802	0.8429643063361534
ENSG00000152240	0.1320215279307006	0.8429643063361534
ENSG00000111880	0.13210519059488368	0.8429643063361534
ENSG00000109390	0.13210978774939314	0.8429643063361534
ENSG00000225556	0.1321216310268985	0.8429643063361534
ENSG00000147140	0.13218395350843143	0.8429643063361534
ENSG00000111897	0.1322173465856482	0.8429643063361534
ENSG00000173578	0.1324375238249136	0.8429643063361534
ENSG00000255320	0.1324412469786874	0.8429643063361534
ENSG00000187778	0.13244325079696695	0.8429643063361534
ENSG00000238285	0.13248786307130275	0.8429643063361534
ENSG00000174599	0.13250958542757268	0.8429643063361534
ENSG00000168291	0.13252693508058738	0.8429643063361534
ENSG00000274627	0.1326038754574362	0.8429643063361534
ENSG00000275861	0.13261458819448918	0.8429643063361534
ENSG00000064199	0.13267202273842074	0.8429643063361534
ENSG00000086102	0.1326807136285019	0.8429643063361534
ENSG00000232645	0.13268085755198605	0.8429643063361534
ENSG00000138100	0.13270257840797764	0.8429643063361534
ENSG00000243635	0.13277861838032678	0.8429643063361534
ENSG00000155330	0.13280959235375345	0.8429643063361534
ENSG00000196834	0.13285289096211184	0.8429643063361534
ENSG00000168785	0.13292886063181594	0.8429643063361534
ENSG00000110171	0.13296481522634748	0.8429643063361534
ENSG00000226859	0.13297306630997083	0.8429643063361534
ENSG00000261835	0.13297484299960996	0.8429643063361534
ENSG00000267147	0.13298049011689508	0.8429643063361534
ENSG00000188994	0.1331175234172512	0.8429643063361534
ENSG00000149926	0.13325413510357134	0.8429643063361534
ENSG00000172175	0.13327604454562067	0.8429643063361534
ENSG00000056736	0.1333304898054684	0.8429643063361534
ENSG00000064989	0.13342891366584483	0.8429643063361534
ENSG00000185608	0.13347472446338945	0.8429643063361534
ENSG00000178607	0.13348196906294954	0.8429643063361534
ENSG00000125779	0.13348572661078414	0.8429643063361534
ENSG00000137285	0.13349493481933317	0.8429643063361534
ENSG00000242276	0.13352511932052544	0.8429643063361534
ENSG00000187210	0.13364963893328574	0.8429643063361534
ENSG00000138641	0.13367068286284536	0.8429643063361534
ENSG00000173991	0.13367635333480932	0.8429643063361534
ENSG00000206500	0.13369327922132146	0.8429643063361534
ENSG00000266897	0.1337572761173164	0.8429643063361534
ENSG00000274267	0.13380719114884776	0.8429643063361534
ENSG00000231502	0.13391601365399194	0.8429643063361534
ENSG00000198673	0.13392259483732805	0.8429643063361534
ENSG00000162923	0.13394988366711938	0.8429643063361534
ENSG00000197361	0.1339990448985689	0.8429643063361534
ENSG00000122641	0.1340327286397176	0.8429643063361534
ENSG00000145088	0.1340522312979903	0.8429643063361534
ENSG00000153113	0.13408756930335583	0.8429643063361534
ENSG00000141854	0.1340930342957572	0.8429643063361534
ENSG00000184047	0.13416693269264648	0.8429643063361534
ENSG00000234534	0.13419521586686242	0.8429643063361534
ENSG00000181264	0.13421467307520357	0.8429643063361534
ENSG00000278962	0.13423075492549746	0.8429643063361534
ENSG00000059378	0.1342451841851223	0.8429643063361534
ENSG00000135205	0.13428661781443485	0.8429643063361534
ENSG00000107821	0.13438414154357722	0.8429643063361534
ENSG00000275331	0.1344141419780557	0.8429643063361534
ENSG00000134245	0.13443661101374746	0.8429643063361534
ENSG00000177042	0.13445787312160376	0.8429643063361534
ENSG00000276429	0.1344673142784703	0.8429643063361534
ENSG00000118260	0.13449419959841508	0.8429643063361534
ENSG00000076351	0.13461123789509896	0.8429643063361534
ENSG00000069482	0.13461625241659023	0.8429643063361534
ENSG00000215425	0.13466230791744863	0.8429643063361534
ENSG00000179943	0.13469242194483774	0.8429643063361534
ENSG00000178531	0.13482142390786944	0.8429643063361534
ENSG00000135144	0.13484098289911023	0.8429643063361534
ENSG00000278440	0.1348781199030598	0.8429643063361534
ENSG00000164211	0.1349268983160923	0.8429643063361534
ENSG00000150527	0.13500686936653233	0.8429643063361534
ENSG00000273406	0.13502746924568226	0.8429643063361534
ENSG00000163960	0.13505864993989647	0.8429643063361534
ENSG00000163359	0.13510507314989786	0.8429643063361534
ENSG00000214940	0.1351084637062579	0.8429643063361534
ENSG00000091986	0.1351763191141024	0.8429643063361534
ENSG00000157404	0.13517791921473724	0.8429643063361534
ENSG00000272655	0.1353796749752652	0.8429643063361534
ENSG00000242715	0.1353882649363197	0.8429643063361534
ENSG00000268812	0.13548436968827768	0.8429643063361534
ENSG00000236617	0.13550353815609079	0.8429643063361534
ENSG00000275086	0.13555214211510563	0.8429643063361534
ENSG00000144580	0.13558899373313724	0.8429643063361534
ENSG00000205045	0.13560442704429573	0.8429643063361534
ENSG00000132463	0.13566056178197144	0.8429643063361534
ENSG00000244558	0.13567880081644842	0.8429643063361534
ENSG00000254471	0.13575085334976386	0.8429643063361534
ENSG00000214753	0.13582244995989287	0.8429643063361534
ENSG00000270069	0.135860117737268	0.8429643063361534
ENSG00000196924	0.1359029689480275	0.8429643063361534
ENSG00000254461	0.13602159397768132	0.8429643063361534
ENSG00000139146	0.1360795461632871	0.8429643063361534
ENSG00000225131	0.13607993805192622	0.8429643063361534
ENSG00000159915	0.13608799637330576	0.8429643063361534
ENSG00000231259	0.1360916109128517	0.8429643063361534
ENSG00000276461	0.13614744817962676	0.8429643063361534
ENSG00000161609	0.13618139016697356	0.8429643063361534
ENSG00000231652	0.13620563609828287	0.8429643063361534
ENSG00000064300	0.1362331147526943	0.8429643063361534
ENSG00000167994	0.1362502753033595	0.8429643063361534
ENSG00000115009	0.1362557765819173	0.8429643063361534
ENSG00000178343	0.1362588142960794	0.8429643063361534
ENSG00000235836	0.13626249391445652	0.8429643063361534
ENSG00000164081	0.13629520538116902	0.8429643063361534
ENSG00000259750	0.13640147249093512	0.8429643063361534
ENSG00000274619	0.13644119589639236	0.8429643063361534
ENSG00000237115	0.13646105390327717	0.8429643063361534
ENSG00000197461	0.13655252927793748	0.8429643063361534
ENSG00000116679	0.1365695830811811	0.8429643063361534
ENSG00000100150	0.13664095888685154	0.8429643063361534
ENSG00000172409	0.13668120260132735	0.8429643063361534
ENSG00000159214	0.13677412005201264	0.8429643063361534
ENSG00000231468	0.1367954323667956	0.8429643063361534
ENSG00000198829	0.1367997829640338	0.8429643063361534
ENSG00000101460	0.13680389450679645	0.8429643063361534
ENSG00000142961	0.13682596326611157	0.8429643063361534
ENSG00000172005	0.13683520859072704	0.8429643063361534
ENSG00000100211	0.13691413522168838	0.8429643063361534
ENSG00000170035	0.13694376692096494	0.8429643063361534
ENSG00000206446	0.1370010309082072	0.8429643063361534
ENSG00000224698	0.13700108806794759	0.8429643063361534
ENSG00000196636	0.13704483034357984	0.8429643063361534
ENSG00000125952	0.13720675050968262	0.8429643063361534
ENSG00000158828	0.13722060238950026	0.8429643063361534
ENSG00000223482	0.13723175973319243	0.8429643063361534
ENSG00000143815	0.13726266333624912	0.8429643063361534
ENSG00000248469	0.13730104483555797	0.8429643063361534
ENSG00000124422	0.13730368546454536	0.8429643063361534
ENSG00000120055	0.13754356961815284	0.8429643063361534
ENSG00000111142	0.1375548409938178	0.8429643063361534
ENSG00000091137	0.1375554010337734	0.8429643063361534
ENSG00000066427	0.13760013157436427	0.8429643063361534
ENSG00000005238	0.1376334997974087	0.8429643063361534
ENSG00000153975	0.1376336230698599	0.8429643063361534
ENSG00000140465	0.13782141459032235	0.8429643063361534
ENSG00000264016	0.13782777239660224	0.8429643063361534
ENSG00000103222	0.13786442828393514	0.8429643063361534
ENSG00000011007	0.13790161142512267	0.8429643063361534
ENSG00000122386	0.13793620628210804	0.8429643063361534
ENSG00000239835	0.1379519034033644	0.8429643063361534
ENSG00000119333	0.13796767530276816	0.8429643063361534
ENSG00000179195	0.1379697764402961	0.8429643063361534
ENSG00000166889	0.13798264883575728	0.8429643063361534
ENSG00000042317	0.13803030092891738	0.8429643063361534
ENSG00000272004	0.13807470121122087	0.8429643063361534
ENSG00000135046	0.13809229441281465	0.8429643063361534
ENSG00000164074	0.13812575758447374	0.8429643063361534
ENSG00000100167	0.1381258614295083	0.8429643063361534
ENSG00000258116	0.13822635211496395	0.8429643063361534
ENSG00000125386	0.1382308289961039	0.8429643063361534
ENSG00000104611	0.13824069529039082	0.8429643063361534
ENSG00000234345	0.1383248919425079	0.8429643063361534
ENSG00000183617	0.13833707577992596	0.8429643063361534
ENSG00000137274	0.13834362557478666	0.8429643063361534
ENSG00000215156	0.13840293741874063	0.8429643063361534
ENSG00000134882	0.13842464556481554	0.8429643063361534
ENSG00000163466	0.13850493134405695	0.8429643063361534
ENSG00000247240	0.13851210720827561	0.8429643063361534
ENSG00000235366	0.13853554417772906	0.8429643063361534
ENSG00000154473	0.13854931059409076	0.8429643063361534
ENSG00000164904	0.13855438498921394	0.8429643063361534
ENSG00000125656	0.13863044066303598	0.8429643063361534
ENSG00000129084	0.13868843041654114	0.8429643063361534
ENSG00000159388	0.1386962188917556	0.8429643063361534
ENSG00000141429	0.13874015015733063	0.8429643063361534
ENSG00000266145	0.13875120599805404	0.8429643063361534
ENSG00000083896	0.13883866674887024	0.8429643063361534
ENSG00000124541	0.13884052789952744	0.8429643063361534
ENSG00000118990	0.13884214121603516	0.8429643063361534
ENSG00000256006	0.13896916987387392	0.8429643063361534
ENSG00000105879	0.13900338192052034	0.8429643063361534
ENSG00000279072	0.13903378028147215	0.8429643063361534
ENSG00000132485	0.13903858610117806	0.8429643063361534
ENSG00000273682	0.1390571553652445	0.8429643063361534
ENSG00000254694	0.13910686452198726	0.8429643063361534
ENSG00000171150	0.13921141043158605	0.8429643063361534
ENSG00000153317	0.13926126778209888	0.8429643063361534
ENSG00000270647	0.13929859880541623	0.8429643063361534
ENSG00000220739	0.13931587869306986	0.8429643063361534
ENSG00000278161	0.1393229098425802	0.8429643063361534
ENSG00000153253	0.13938235167699192	0.8429643063361534
ENSG00000103978	0.1396064583207328	0.8429643063361534
ENSG00000173762	0.1396182194274072	0.8429643063361534
ENSG00000259804	0.13962824798538573	0.8429643063361534
ENSG00000229515	0.1396419134143969	0.8429643063361534
ENSG00000138496	0.1396501842633638	0.8429643063361534
ENSG00000139687	0.13969926055027845	0.8429643063361534
ENSG00000113300	0.13977002295363156	0.8429643063361534
ENSG00000187243	0.13977205547648483	0.8429643063361534
ENSG00000204922	0.1398839840670927	0.8429643063361534
ENSG00000233486	0.13988892994918	0.8429643063361534
ENSG00000154114	0.13995481943615942	0.8429643063361534
ENSG00000071909	0.13996132223684776	0.8429643063361534
ENSG00000243943	0.14007126779922854	0.8429643063361534
ENSG00000176623	0.14008650967090777	0.8429643063361534
ENSG00000225400	0.14010193529154372	0.8429643063361534
ENSG00000242258	0.14014837796181287	0.8429643063361534
ENSG00000185591	0.14015029533913037	0.8429643063361534
ENSG00000278817	0.1401821864190023	0.8429643063361534
ENSG00000271828	0.1402175436375142	0.8429643063361534
ENSG00000262155	0.1402385838140379	0.8429643063361534
ENSG00000238001	0.140266231551104	0.8429643063361534
ENSG00000243007	0.1403165663622398	0.8429643063361534
ENSG00000226050	0.14032221240811008	0.8429643063361534
ENSG00000259635	0.14033001229005182	0.8429643063361534
ENSG00000205758	0.14039235836274563	0.8429643063361534
ENSG00000119917	0.14049781969210368	0.8429643063361534
ENSG00000223873	0.14060587031261187	0.8429643063361534
ENSG00000156304	0.14060743578608548	0.8429643063361534
ENSG00000197283	0.14068435374043986	0.8429643063361534
ENSG00000124783	0.14072286392201203	0.8429643063361534
ENSG00000254582	0.14076466080279706	0.8429643063361534
ENSG00000117586	0.14076754514619605	0.8429643063361534
ENSG00000215244	0.14076928491200175	0.8429643063361534
ENSG00000084623	0.1408067625715194	0.8429643063361534
ENSG00000176909	0.14083273763513568	0.8429643063361534
ENSG00000248616	0.14083422099738616	0.8429643063361534
ENSG00000141012	0.1408480035158992	0.8429643063361534
ENSG00000220240	0.14095021472942607	0.8429643063361534
ENSG00000066557	0.14100518120647362	0.8429643063361534
ENSG00000228071	0.1410152720183502	0.8429643063361534
ENSG00000075945	0.14105218411305492	0.8429643063361534
ENSG00000240288	0.1410870790400366	0.8429643063361534
ENSG00000229503	0.14112274681250714	0.8429643063361534
ENSG00000213906	0.14118804994919693	0.8429643063361534
ENSG00000234495	0.1412134489490854	0.8429643063361534
ENSG00000232960	0.14127783945010416	0.8429643063361534
ENSG00000114654	0.1413566554395619	0.8429643063361534
ENSG00000131171	0.14137134453304023	0.8429643063361534
ENSG00000103034	0.14148843966651378	0.8429643063361534
ENSG00000234252	0.14150645108279666	0.8429643063361534
ENSG00000272016	0.14168480963837832	0.8429643063361534
ENSG00000257139	0.1417010322634882	0.8429643063361534
ENSG00000261766	0.141719917890636	0.8429643063361534
ENSG00000213130	0.14177080402583167	0.8429643063361534
ENSG00000241978	0.14181425548812918	0.8429643063361534
ENSG00000225030	0.14181487869246753	0.8429643063361534
ENSG00000136206	0.1418495029262168	0.8429643063361534
ENSG00000128886	0.14190030817655913	0.8429643063361534
ENSG00000198369	0.14190378319482902	0.8429643063361534
ENSG00000130489	0.141951896754532	0.8429643063361534
ENSG00000087074	0.1419567890528801	0.8429643063361534
ENSG00000012232	0.14198939217196027	0.8429643063361534
ENSG00000153558	0.1420534740682616	0.8429643063361534
ENSG00000012983	0.1420542696113005	0.8429643063361534
ENSG00000258738	0.14208819409996	0.8429643063361534
ENSG00000102781	0.14212435670126655	0.8429643063361534
ENSG00000248697	0.14214010850815129	0.8429643063361534
